93,-31,1221.98694
97,-35,1219.643794
98,-34,1218.229581
99,-33,1216.815367
-37,-97,495.3036072
-28,-96,497.3036072
-27,-95,497.8893937
-26,-94,498.4751801
-25,-93,499.0609665
0,68,67
1,69,68
2,70,69
3,71,70
-32,-92,491.646753
103,-36,1214.058008
102,-35,1214.643794
101,-34,1215.229581
100,-33,1215.815367
91,-32,1224.401154
90,-31,1224.98694
89,-30,1225.572727
-1,68,67
-2,69,68
-3,70,69
-4,71,70.41421356
103,-35,1213.643794
-28,-95,496.8893937
-38,-97,495.7178208
-27,-96,498.3036072
-25,-94,499.4751801
1,68,67
3,70,69
2,71,70
0,69,68
-26,-93,498.0609665
102,-36,1215.058008
100,-34,1216.229581
90,-32,1225.401154
88,-30,1226.572727
-2,68,67
-4,70,69.41421356
-3,71,70
-1,69,68
91,-31,1223.98694
101,-33,1214.815367
-28,-94,496.4751801
-26,-96,499.3036072
-25,-95,499.8893937
0,70,69
1,71,70
2,68,67
3,69,68
-27,-93,497.0609665
101,-36,1216.058008
100,-35,1216.643794
91,-30,1223.572727
103,-34,1213.229581
102,-33,1213.815367
89,-32,1226.401154
88,-31,1226.98694
-1,70,69
-2,71,70
-3,68,67
-4,69,68.41421356
-28,-93,496.0609665
-25,-96,500.3036072
1,70,69
0,71,70
3,68,67
2,69,68
-26,-95,498.8893937
-27,-94,497.4751801
100,-36,1217.058008
90,-30,1224.572727
101,-35,1215.643794
102,-34,1214.229581
103,-33,1212.815367
88,-32,1227.401154
-1,71,70
-3,69,68
-2,70,69
89,-31,1225.98694
107,-36,1210.058008
-24,-96,501.3036072
-23,-95,501.8893937
-22,-94,502.4751801
-21,-93,503.0609665
0,72,71
1,73,72
2,74,73
3,75,74
106,-35,1210.643794
105,-34,1211.229581
104,-33,1211.815367
87,-32,1228.401154
86,-31,1228.98694
85,-30,1229.572727
-1,72,71
-2,73,72
-3,74,73
-4,75,74.41421356
107,-35,1209.643794
-23,-96,502.3036072
-24,-95,500.8893937
-21,-94,503.4751801
1,72,71
3,74,73
2,75,74
0,73,72
-22,-93,502.0609665
106,-36,1211.058008
104,-34,1212.229581
105,-33,1210.815367
86,-32,1229.401154
84,-30,1230.572727
-2,72,71
-4,74,73.41421356
-3,75,74
-1,73,72
87,-31,1227.98694
-24,-94,500.4751801
-22,-96,503.3036072
-21,-95,503.8893937
0,74,73
1,75,74
2,72,71
3,73,72
-23,-93,501.0609665
105,-36,1212.058008
104,-35,1212.643794
87,-30,1227.572727
107,-34,1209.229581
106,-33,1209.815367
85,-32,1230.401154
84,-31,1230.98694
-1,74,73
-2,75,74
-3,72,71
-4,73,72.41421356
-24,-93,500.0609665
-21,-96,504.3036072
1,74,73
0,75,74
3,72,71
2,73,72
-22,-95,502.8893937
-23,-94,501.4751801
104,-36,1213.058008
86,-30,1228.572727
105,-35,1211.643794
106,-34,1210.229581
107,-33,1208.815367
84,-32,1231.401154
-2,74,73
-1,75,74
-4,72,71.41421356
-3,73,72
85,-31,1229.98694
205,-130,764.6122651
221,-146,787.2396821
222,-147,788.6538957
220,-145,785.8254685
207,-132,767.4406922
206,-131,766.0264787
204,-129,763.1980515
111,-36,1206.058008
110,-35,1206.643794
109,-34,1207.229581
108,-33,1207.815367
83,-32,1232.401154
82,-31,1232.98694
81,-30,1233.572727
-1,76,75
-2,77,76
-3,78,77
-4,79,78.41421356
-20,-96,505.3036072
-19,-95,505.8893937
-18,-94,506.4751801
-17,-93,507.0609665
0,76,75
1,77,76
2,78,77
3,79,78
221,-145,786.8254685
223,-147,789.6538957
207,-131,767.0264787
205,-129,764.1980515
-19,-96,506.3036072
-20,-95,504.8893937
-17,-94,507.4751801
1,76,75
3,78,77
2,79,78
0,77,76
-18,-93,506.0609665
110,-36,1207.058008
108,-34,1208.229581
82,-32,1233.401154
80,-30,1234.572727
-2,76,75
-4,78,77.41421356
-3,79,78
-1,77,76
83,-31,1231.98694
109,-33,1206.815367
111,-35,1205.643794
109,-36,1208.058008
222,-145,787.8254685
223,-146,789.2396821
207,-130,766.6122651
206,-129,765.1980515
-18,-96,507.3036072
-17,-95,507.8893937
0,78,77
1,79,78
2,76,75
3,77,76
-20,-94,504.4751801
-19,-93,505.0609665
111,-34,1205.229581
110,-33,1205.815367
108,-35,1208.643794
83,-30,1231.572727
81,-32,1234.401154
80,-31,1234.98694
-1,78,77
-2,79,78
-3,76,75
-4,77,76.41421356
-65,14,374.3624817
-66,15,372.9482682
-81,30,351.7350647
-82,31,350.3208512
-97,46,329.1076477
-98,47,327.6934342
222,-146,788.2396821
223,-145,788.8254685
206,-130,765.6122651
207,-129,766.1980515
-17,-96,508.3036072
1,78,77
0,79,78
3,76,75
2,77,76
-18,-95,506.8893937
-19,-94,505.4751801
-20,-93,504.0609665
108,-36,1209.058008
82,-30,1232.572727
80,-32,1235.401154
-2,78,77
-1,79,78
-4,76,75.41421356
-3,77,76
-65,15,372.5340546
-81,31,349.9066376
-97,47,327.2792206
81,-31,1233.98694
109,-35,1207.643794
110,-34,1206.229581
111,-33,1204.815367
208,-129,767.1980515
216,-137,778.51176
220,-141,784.1686143
223,-144,788.411255
-16,-96,509.3036072
-15,-95,509.8893937
-14,-94,510.4751801
0,80,79
1,81,80
2,82,81
222,-143,786.9970414
221,-142,785.5828278
219,-140,782.7544007
218,-139,781.3401872
217,-138,779.9259736
215,-136,777.0975465
214,-135,775.6833329
213,-134,774.2691193
212,-133,772.8549058
211,-132,771.4406922
210,-131,770.0264787
209,-130,768.6122651
115,-36,1202.058008
114,-35,1202.643794
113,-34,1203.229581
112,-33,1203.815367
79,-32,1236.401154
78,-31,1236.98694
-65,16,371.5340546
-5,84,83.82842712
-3,82,81
-4,83,82.41421356
-1,80,79
-2,81,80
-66,17,370.119841
-67,18,368.7056275
-68,19,367.2914139
-69,20,365.8772004
-70,21,364.4629868
-71,22,363.0487732
-72,23,361.6345597
-73,24,360.2203461
-74,25,358.8061325
-75,26,357.391919
-76,27,355.9777054
-77,28,354.5634919
-78,29,353.1492783
-79,30,351.7350647
-80,31,350.3208512
-97,48,326.2792206
-98,49,324.8650071
-99,50,323.4507935
-100,51,322.0365799
-101,52,320.6223664
-102,53,319.2081528
-103,54,317.7939392
-104,55,316.3797257
-105,56,314.9655121
-106,57,313.5512986
-107,58,312.137085
-108,59,310.7228714
-109,60,310.137085
-110,61,308.7228714
-111,62,307.3086579
208,-130,767.6122651
216,-138,778.9259736
220,-142,784.5828278
222,-144,787.411255
223,-143,787.9970414
-15,-96,510.3036072
-13,-94,511.4751801
1,80,79
2,83,82
0,81,80
-14,-93,510.0609665
-16,-95,508.8893937
221,-141,785.1686143
218,-140,781.7544007
219,-139,782.3401872
217,-137,779.51176
214,-136,776.0975465
212,-134,773.2691193
210,-132,770.4406922
114,-36,1203.058008
112,-34,1204.229581
78,-32,1237.401154
-66,16,371.119841
-68,18,368.2914139
-70,20,365.4629868
-72,22,362.6345597
-74,24,359.8061325
-76,26,356.9777054
-78,28,354.1492783
-80,30,351.3208512
-98,48,325.8650071
-100,50,323.0365799
-102,52,320.2081528
-104,54,317.3797257
-106,56,314.5512986
-108,58,312.5512986
-110,60,309.7228714
-111,63,306.3086579
-109,61,308.3086579
-107,59,311.137085
-105,57,313.137085
-103,55,315.9655121
-101,53,318.7939392
-99,51,321.6223664
-97,49,324.4507935
-79,31,349.9066376
-77,29,352.7350647
-75,27,355.5634919
-73,25,358.391919
-71,23,361.2203461
-69,21,364.0487732
-67,19,366.8772004
-65,17,369.7056275
-5,85,84.82842712
-4,82,81.41421356
-3,83,82
-2,80,79
-1,81,80
79,-31,1235.98694
113,-33,1202.815367
115,-35,1201.643794
209,-129,768.1980515
211,-131,771.0264787
213,-133,773.8549058
215,-135,776.6833329
209,-132,769.4406922
217,-140,780.7544007
221,-144,786.411255
220,-143,784.9970414
223,-142,787.5828278
-14,-96,511.3036072
-16,-94,508.4751801
-15,-93,509.0609665
-13,-95,511.8893937
2,80,79
1,83,82
0,82,81
222,-141,786.1686143
216,-139,779.3401872
215,-134,776.2691193
214,-133,774.8549058
219,-138,781.9259736
218,-137,780.51176
213,-136,775.0975465
212,-135,773.6833329
211,-130,770.6122651
210,-129,769.1980515
208,-131,768.0264787
115,-34,1201.229581
114,-33,1201.815367
113,-36,1204.058008
112,-35,1204.643794
79,-30,1235.572727
77,-32,1238.401154
76,-31,1238.98694
-1,82,81
-2,83,82
-3,80,79
-4,81,80.41421356
-5,86,85.82842712
-6,87,87.24264069
-65,18,368.7056275
-66,19,367.2914139
-67,16,371.5340546
-68,17,370.119841
-69,22,363.0487732
-70,23,361.6345597
-71,20,365.8772004
-72,21,364.4629868
-73,26,357.391919
-74,27,355.9777054
-75,24,360.2203461
-76,25,358.8061325
-77,30,351.7350647
-78,31,350.3208512
-79,28,354.5634919
-80,29,353.1492783
-97,50,323.4507935
-98,51,322.0365799
-99,48,326.2792206
-100,49,324.8650071
-101,54,317.7939392
-102,55,316.3797257
-103,52,320.6223664
-104,53,319.2081528
-107,56,314.9655121
-109,62,307.3086579
-110,63,305.8944443
-106,59,310.7228714
-105,58,312.137085
209,-131,769.0264787
217,-139,780.3401872
221,-143,785.9970414
220,-144,785.411255
222,-142,786.5828278
223,-141,787.1686143
-13,-96,512.3036072
0,83,82
2,81,80
1,82,81
-14,-95,510.8893937
-15,-94,509.4751801
-16,-93,508.0609665
216,-140,779.7544007
214,-134,775.2691193
215,-133,775.8549058
218,-138,780.9259736
219,-137,781.51176
212,-136,774.0975465
210,-130,769.6122651
211,-129,770.1980515
208,-132,768.4406922
114,-34,1202.229581
115,-33,1200.815367
112,-36,1205.058008
78,-30,1236.572727
76,-32,1239.401154
-1,83,82
-3,81,80
-2,82,81
-65,19,366.8772004
-5,87,86.82842712
-4,80,79.41421356
-67,17,369.7056275
-69,23,361.2203461
-71,21,364.0487732
-73,27,355.5634919
-75,25,358.391919
-77,31,349.9066376
-79,29,352.7350647
-97,51,321.6223664
-99,49,324.4507935
-101,55,315.9655121
-103,53,318.7939392
-105,59,311.137085
-107,57,313.9655121
-110,62,306.8944443
-109,63,305.4802307
-106,58,312.5512986
-102,54,317.3797257
-98,50,323.0365799
-78,30,351.3208512
-74,26,356.9777054
-70,22,362.6345597
-66,18,368.2914139
77,-31,1237.98694
113,-35,1203.643794
213,-135,774.6833329
214,-131,774.0264787
218,-143,782.9970414
219,-144,784.411255
217,-142,781.5828278
216,-141,780.1686143
223,-140,786.7544007
-12,-96,513.3036072
-11,-95,513.8893937
-10,-94,514.4751801
0,84,83
1,85,84
2,86,85
222,-139,785.3401872
221,-138,783.9259736
220,-137,782.51176
211,-136,773.0975465
213,-130,772.6122651
212,-129,771.1980515
215,-132,775.4406922
210,-135,771.6833329
209,-134,770.2691193
208,-133,768.8549058
119,-36,1198.058008
118,-35,1198.643794
117,-34,1199.229581
116,-33,1199.815367
75,-32,1240.401154
74,-31,1240.98694
-65,20,365.8772004
-5,80,79.82842712
-1,84,83
-2,85,84
-3,86,85
-4,87,86.41421356
-66,21,364.4629868
-67,22,363.0487732
-68,23,361.6345597
-73,28,354.5634919
-74,29,353.1492783
-75,30,351.7350647
-76,31,350.3208512
-97,52,320.6223664
-98,53,319.2081528
-99,54,317.7939392
-100,55,316.3797257
-105,60,309.3086579
-106,61,307.8944443
-107,62,307.3086579
-108,63,305.8944443
211,-135,772.6833329
219,-143,783.9970414
217,-141,781.1686143
222,-140,785.7544007
223,-139,786.3401872
-11,-96,514.3036072
1,84,83
0,85,84
-12,-95,512.8893937
220,-138,782.9259736
221,-137,783.51176
209,-133,769.8549058
118,-36,1199.058008
116,-34,1200.229581
74,-32,1241.401154
-1,85,84
-5,81,80.82842712
-4,86,85.41421356
-3,87,86
-2,84,83
-66,20,365.4629868
-68,22,362.6345597
-74,28,354.1492783
-76,30,351.3208512
-98,52,320.2081528
-100,54,317.3797257
-106,60,309.7228714
-108,62,306.8944443
-107,63,305.4802307
-105,61,308.3086579
-99,55,315.9655121
-97,53,318.7939392
-75,31,349.9066376
-73,29,352.7350647
-67,23,361.2203461
-65,21,364.0487732
75,-31,1239.98694
117,-33,1198.815367
119,-35,1197.643794
214,-132,774.4406922
212,-130,771.6122651
213,-129,772.1980515
215,-131,775.0264787
117,-36,1200.058008
219,-142,783.5828278
218,-141,782.1686143
221,-140,784.7544007
220,-139,783.3401872
211,-134,772.2691193
210,-133,770.8549058
119,-34,1197.229581
118,-33,1197.815367
116,-35,1200.643794
73,-32,1242.401154
-69,18,368.7056275
-67,20,365.8772004
-65,22,363.0487732
-5,82,81.82842712
-3,84,83
-1,86,85
-2,87,86
-4,85,84.41421356
-66,23,361.6345597
-68,21,364.4629868
-70,19,367.2914139
-73,30,351.7350647
-74,31,350.3208512
-75,28,354.5634919
-76,29,353.1492783
-77,26,357.391919
-78,27,355.9777054
-97,54,317.7939392
-98,55,316.3797257
-99,52,320.6223664
-100,53,319.2081528
-101,50,323.4507935
-102,51,322.0365799
-105,62,306.4802307
-106,63,305.8944443
-107,60,309.3086579
-108,61,308.7228714
213,-132,773.4406922
212,-131,772.0264787
-10,-96,515.3036072
-12,-94,512.4751801
-9,-95,515.8893937
2,84,83
1,87,86
0,86,85
117,-35,1199.643794
213,-131,773.0264787
219,-141,783.1686143
218,-142,782.5828278
214,-130,773.6122651
220,-140,783.7544007
221,-139,784.3401872
222,-138,784.9259736
-11,-94,513.4751801
-9,-96,516.3036072
0,87,86
2,85,84
1,86,85
-10,-95,514.8893937
210,-134,771.2691193
118,-34,1198.229581
119,-33,1196.815367
116,-36,1201.058008
72,-32,1243.401154
-69,19,366.8772004
-73,31,349.9066376
-75,29,352.7350647
-74,30,351.3208512
-77,27,355.5634919
-97,55,315.9655121
-99,53,318.7939392
-98,54,317.3797257
-101,51,321.6223664
-105,63,305.4802307
-107,61,308.3086579
-106,62,306.8944443
-109,59,311.137085
-108,60,309.7228714
-100,52,320.2081528
-76,28,354.1492783
-68,20,365.4629868
-67,21,364.0487732
-66,22,362.6345597
-65,23,361.2203461
-5,83,82.82842712
-4,84,83.41421356
-3,85,84
-2,86,85
-1,87,86
211,-133,771.8549058
212,-132,772.4406922
-67,26,357.391919
121,-34,1195.229581
-8,-96,517.3036072
0,88,87
1,89,88
123,-36,1193.229581
122,-35,1193.815367
120,-33,1195.815367
-1,88,87
-2,89,88
-3,90,89
-4,91,90.41421356
-5,92,91.82842712
-6,93,93.24264069
-65,24,360.2203461
-66,25,358.8061325
-68,27,355.9777054
-69,28,354.5634919
-70,29,353.1492783
-71,30,351.7350647
-72,31,350.3208512
-97,56,314.9655121
-98,57,313.5512986
-99,58,312.137085
-100,59,310.7228714
-101,60,309.3086579
-102,61,307.8944443
-103,62,306.4802307
-104,63,305.0660172
-2,88,87
122,-36,1194.229581
-7,-96,518.3036072
1,88,87
0,89,88
-8,-95,516.8893937
123,-35,1192.815367
120,-34,1196.229581
121,-33,1194.815367
-66,24,359.8061325
-7,95,95.65685425
-6,92,92.24264069
-5,93,92.82842712
-4,90,89.41421356
-3,91,90
-1,89,88
-68,26,356.9777054
-70,28,354.1492783
-72,30,351.3208512
-98,56,314.5512986
-100,58,311.7228714
-102,60,308.8944443
-104,62,306.8944443
-103,63,305.4802307
-67,24,360.2203461
121,-36,1195.229581
120,-35,1196.643794
-1,90,89
-2,91,90
-3,88,87
-4,89,88.41421356
-5,94,93.82842712
-6,95,95.24264069
123,-34,1192.401154
0,90,89
1,91,90
122,-33,1193.815367
-68,25,358.8061325
-71,28,354.5634919
-72,29,353.1492783
-99,56,314.9655121
-100,57,313.5512986
-103,60,309.3086579
-104,61,307.8944443
121,-35,1195.643794
216,-132,776.4406922
220,-136,782.0975465
1,90,89
0,91,90
127,-37,1189.643794
120,-36,1197.058008
-2,90,89
-1,91,90
-4,88,87.41421356
-6,94,94.24264069
-5,95,94.82842712
-3,89,88
122,-34,1194.229581
123,-33,1192.815367
-68,24,359.8061325
-72,28,354.1492783
-100,56,314.5512986
-102,62,306.8944443
-104,60,309.7228714
-103,61,308.3086579
-99,57,313.137085
-71,29,352.7350647
-67,25,358.391919
126,-35,1189.815367
214,-139,777.3401872
215,-140,778.7544007
213,-138,775.9259736
212,-137,774.51176
219,-136,781.0975465
0,92,91
1,93,92
218,-135,779.6833329
217,-134,778.2691193
216,-133,776.8549058
127,-36,1189.229581
125,-34,1190.401154
124,-33,1190.98694
-69,24,360.2203461
-5,88,87.82842712
-3,94,93
-4,95,94.41421356
-1,92,91
-2,93,92
-6,89,89.24264069
-70,25,358.8061325
-71,26,357.391919
-72,27,355.9777054
-101,56,314.9655121
-102,57,313.5512986
-103,58,312.137085
-104,59,310.7228714
125,-33,1189.98694
215,-139,778.3401872
213,-137,775.51176
218,-136,780.0975465
219,-135,780.6833329
1,92,91
0,93,92
216,-134,777.2691193
217,-133,777.8549058
126,-36,1190.229581
127,-35,1188.815367
124,-34,1191.401154
-2,92,91
-4,94,93.41421356
-3,95,94
-1,93,92
-6,88,88.24264069
-5,89,88.82842712
-70,24,359.8061325
-72,26,356.9777054
-102,56,314.5512986
-104,58,311.7228714
-103,59,310.3086579
-101,57,313.137085
-71,27,355.5634919
-69,25,358.391919
-69,26,357.391919
125,-36,1191.229581
215,-138,777.9259736
214,-137,776.51176
217,-136,779.0975465
0,94,93
216,-135,777.6833329
124,-35,1191.815367
-1,94,93
-2,95,94
-3,92,91
-4,93,92.41421356
-5,90,89.82842712
-6,91,91.24264069
-70,27,355.9777054
-71,24,360.2203461
-72,25,358.8061325
127,-34,1188.401154
126,-33,1188.98694
-73,22,363.0487732
-74,23,361.6345597
-101,58,312.137085
-102,59,310.7228714
-103,56,314.9655121
-104,57,313.5512986
-105,54,317.7939392
-106,55,316.3797257
-6,90,90.24264069
125,-35,1190.815367
215,-137,777.51176
214,-138,776.9259736
216,-136,778.0975465
217,-135,778.6833329
218,-134,779.2691193
1,94,93
0,95,94
124,-36,1192.229581
-1,95,94
-3,93,92
-2,94,93
-5,91,90.82842712
-4,92,91.41421356
-69,27,355.5634919
-71,25,358.391919
-70,26,356.9777054
-73,23,361.2203461
-101,59,310.3086579
-103,57,313.137085
-102,58,311.7228714
-105,55,315.9655121
-104,56,314.5512986
-72,24,359.8061325
126,-34,1189.401154
127,-33,1187.98694
248,-153,817.139177
249,-154,818.5533906
-50,-82,476.5756852
-49,-81,475.1614716
-48,-80,473.747258
-47,-79,472.3330445
-46,-78,470.9188309
-45,-77,469.5046174
247,-152,815.7249635
246,-151,814.3107499
245,-150,812.8965363
244,-149,811.4823228
243,-148,810.0681092
127,-32,1187.572727
126,-31,1188.158513
125,-30,1189.572727
72,-41,1247.129076
71,-40,1247.714862
70,-39,1248.300649
69,-38,1248.886435
68,-37,1249.472222
-1,96,95
-2,97,96
-3,98,97
-4,99,98.41421356
-5,100,99.8284271
-6,101,101.2426407
-7,102,102.6568542
-8,103,104.0710678
-9,-105,520.6173157
-8,-104,520.6173157
-7,-103,521.2031022
-6,-102,521.7888886
-5,-101,522.374675
-4,-100,522.9604615
0,96,95
248,-154,817.5533906
249,-153,818.139177
-49,-82,476.1614716
-47,-80,473.3330445
-45,-78,470.5046174
-46,-77,469.9188309
-48,-79,472.747258
-50,-81,475.5756852
246,-152,814.7249635
247,-151,815.3107499
244,-150,811.8965363
245,-149,812.4823228
242,-148,809.0681092
126,-32,1188.572727
124,-30,1190.572727
127,-31,1187.158513
72,-42,1248.129076
70,-40,1248.714862
68,-38,1249.886435
-2,96,95
-4,98,97.41421356
-6,100,100.2426407
-8,102,103.0710678
-7,103,103.6568542
-5,101,100.8284271
-3,99,98
-1,97,96
69,-37,1248.472222
71,-39,1247.300649
-9,-106,522.4457429
-7,-104,521.6173157
-5,-102,522.7888886
0,97,96
-6,-101,521.374675
-8,-103,520.2031022
-10,-105,521.0315293
250,-153,819.139177
251,-154,820.5533906
-49,-83,477.1614716
-46,-80,472.9188309
-48,-78,471.747258
-47,-77,470.3330445
-45,-79,471.5046174
245,-152,813.7249635
244,-151,812.3107499
247,-150,814.8965363
246,-149,813.4823228
241,-148,808.0681092
69,-40,1249.714862
71,-38,1246.886435
125,-32,1189.572727
124,-31,1190.98694
70,-37,1247.472222
68,-39,1250.300649
-1,98,97
-2,99,98
-3,96,95
-4,97,96.41421356
-7,100,100.6568542
-6,103,103.2426407
-5,102,101.8284271
-9,-107,523.4457429
-6,-104,522.6173157
-8,-102,519.7888886
-7,-101,520.374675
-5,-103,523.2031022
0,98,97
250,-154,819.5533906
251,-153,820.139177
-49,-84,478.1614716
-47,-78,471.3330445
-48,-77,470.747258
-45,-80,472.5046174
-46,-79,471.9188309
-50,-83,477.5756852
244,-152,812.7249635
245,-151,813.3107499
246,-150,813.8965363
247,-149,814.4823228
240,-148,807.0681092
68,-40,1250.714862
-2,98,97
-1,99,98
-4,96,95.41421356
-5,103,102.8284271
-7,101,101.6568542
-9,107,108.4852814
-6,102,102.2426407
-3,97,96
69,-39,1249.300649
70,-38,1247.886435
71,-37,1246.472222
124,-32,1191.401154
125,-31,1189.98694
126,-30,1188.572727
-9,-108,525.27417
-5,-104,523.6173157
0,99,98
-6,-103,522.2031022
-7,-102,520.7888886
-8,-101,519.374675
252,-153,821.139177
253,-154,822.5533906
-49,-85,479.9898987
-44,-80,472.9188309
-46,-74,466.9188309
-45,-73,465.5046174
-48,-76,469.747258
-47,-75,468.3330445
-8,-100,518.9604615
-7,-99,519.5462479
-6,-98,520.1320344
243,-152,811.7249635
242,-151,810.3107499
241,-150,808.8965363
240,-149,807.4823228
67,-40,1251.714862
71,-36,1246.058008
123,-32,1192.401154
122,-31,1192.98694
121,-30,1193.572727
70,-35,1246.643794
66,-39,1252.300649
-1,100,99
-2,101,100
-3,102,101
-4,103,102.4142136
-5,96,95.82842712
-6,97,97.24264069
-7,98,98.65685425
-9,108,109.4852814
247,-148,814.0681092
-4,-104,524.6173157
-3,-103,525.2031022
0,100,99
240,-150,807.8965363
252,-154,821.5533906
253,-153,822.139177
-47,-76,469.3330445
-45,-74,466.5046174
-46,-73,465.9188309
-48,-75,468.747258
-7,-100,519.9604615
-5,-98,521.1320344
-6,-97,519.7178208
-8,-99,518.5462479
242,-152,810.7249635
243,-151,811.3107499
66,-40,1252.714862
-2,100,99
-4,102,101.4142136
-3,103,102
-1,101,100
-6,96,96.24264069
-7,99,99.6568542
-9,109,110.4852814
-5,97,96.82842712
67,-39,1251.300649
70,-36,1247.058008
71,-35,1245.643794
122,-32,1193.401154
120,-30,1194.572727
123,-31,1191.98694
241,-149,808.4823228
246,-148,813.0681092
-3,-104,525.6173157
0,101,100
-4,-103,524.2031022
121,-32,1194.401154
254,-153,823.139177
255,-154,824.5533906
-48,-74,467.747258
-47,-73,466.3330445
-46,-76,468.9188309
-45,-75,467.5046174
-8,-98,518.1320344
-7,-97,518.7178208
241,-152,809.7249635
240,-151,808.3107499
123,-30,1191.572727
71,-34,1245.229581
120,-31,1194.98694
67,-38,1250.886435
-1,102,101
-2,103,102
-3,100,99
-4,101,100.4142136
-7,96,96.65685425
-9,110,111.4852814
-10,111,112.8994949
-6,99,99.2426407
-5,98,97.82842712
69,-36,1248.058008
243,-150,810.8965363
242,-149,809.4823228
245,-148,812.0681092
-4,-102,523.7888886
-5,-99,521.5462479
-6,-100,520.9604615
254,-154,823.5533906
255,-153,824.139177
-48,-73,466.747258
-46,-75,467.9188309
-47,-74,467.3330445
-8,-97,517.7178208
-45,-76,468.5046174
-6,-99,520.5462479
-7,-98,519.1320344
240,-152,808.7249635
121,-31,1193.98694
122,-30,1192.572727
71,-33,1244.815367
120,-32,1195.401154
69,-35,1247.643794
70,-34,1246.229581
67,-37,1250.472222
-1,103,102
-3,101,100
-2,102,101
-5,99,98.82842712
-4,100,99.4142136
-7,97,97.65685425
-9,111,112.4852814
-6,98,98.24264069
68,-36,1249.058008
241,-151,809.3107499
242,-150,809.8965363
243,-149,810.4823228
244,-148,811.0681092
-4,-101,523.374675
-5,-100,521.9604615
70,-47,1255.614357
254,-151,822.3107499
241,-154,810.5533906
240,-153,809.139177
119,-32,1196.401154
118,-31,1196.98694
117,-30,1197.572727
76,-37,1241.472222
75,-36,1242.058008
74,-35,1242.643794
73,-34,1243.229581
72,-33,1243.815367
69,-46,1254.200144
68,-45,1252.78593
67,-44,1253.371716
66,-43,1253.957503
65,-42,1254.543289
-1,104,103
-2,105,104
-3,106,105
-4,107,106.4142136
-5,108,107.8284271
-6,109,109.2426407
-7,110,110.6568542
-8,111,112.0710678
-73,32,348.9066376
-74,33,347.492424
-75,34,346.0782105
-76,35,344.6639969
-77,36,343.2497834
-78,37,341.8355698
-79,38,340.4213562
-80,39,339.0071427
-89,48,326.2792206
-90,49,324.8650071
-91,50,323.4507935
-92,51,322.0365799
-93,52,320.6223664
-94,53,319.2081528
-95,54,317.7939392
-96,55,316.3797257
255,-152,823.7249635
-48,-72,465.747258
-47,-71,464.3330445
-46,-70,462.9188309
-45,-69,461.5046174
-12,-100,514.9604615
-11,-99,515.5462479
-10,-98,516.1320344
-9,-97,516.7178208
253,-150,820.8965363
252,-149,819.4823228
251,-148,818.0681092
-7,-111,529.1025971
-6,-110,527.6883835
-5,-109,526.27417
-4,-108,526.27417
-3,-107,526.8599564
-2,-106,527.4457429
254,-152,822.7249635
241,-153,810.139177
240,-154,809.5533906
118,-32,1197.401154
116,-30,1198.572727
119,-31,1195.98694
77,-37,1240.472222
74,-36,1243.058008
72,-34,1244.229581
73,-33,1242.815367
75,-35,1241.643794
70,-48,1256.614357
68,-46,1253.78593
66,-44,1254.371716
-74,32,348.492424
-8,110,111.0710678
-7,111,111.6568542
-6,108,108.2426407
-5,109,108.8284271
-4,106,105.4142136
-3,107,106
-2,104,103
-1,105,104
-76,34,345.6639969
-78,36,342.8355698
-80,38,340.0071427
-90,48,325.8650071
-92,50,323.0365799
-94,52,320.2081528
-96,54,317.3797257
67,-43,1252.957503
69,-45,1252.371716
255,-151,823.3107499
-47,-72,465.3330445
-45,-70,462.5046174
-46,-69,461.9188309
-48,-71,464.747258
-11,-100,515.9604615
-9,-98,517.1320344
-10,-97,515.7178208
-12,-99,514.5462479
252,-150,819.8965363
253,-149,820.4823228
250,-148,817.0681092
-7,-112,530.9310242
-5,-110,528.1025971
-3,-108,527.27417
-4,-107,525.8599564
-6,-109,526.6883835
-8,-111,529.5168107
-10,-100,516.9604615
253,-152,821.7249635
243,-154,812.5533906
242,-153,811.139177
252,-151,820.3107499
255,-150,822.8965363
254,-149,821.4823228
249,-148,816.0681092
229,-144,794.411255
69,-48,1257.028571
70,-45,1252.78593
73,-36,1244.058008
75,-34,1241.229581
117,-32,1198.401154
119,-30,1195.572727
116,-31,1198.98694
74,-33,1241.815367
72,-35,1244.643794
68,-47,1255.614357
65,-44,1255.371716
-75,32,348.9066376
-7,108,108.6568542
-5,110,109.8284271
-6,111,111.2426407
-8,109,110.0710678
-3,104,103
-1,106,105
-2,107,106
-4,105,104.4142136
-76,33,347.492424
-79,36,343.2497834
-80,37,341.8355698
-91,48,326.2792206
-92,49,324.8650071
-95,52,320.6223664
-96,53,319.2081528
66,-41,1253.129076
67,-42,1252.543289
-6,-112,530.5168107
-8,-110,527.6883835
-12,-98,514.1320344
-46,-72,464.9188309
-48,-70,463.747258
-47,-69,462.3330445
-45,-71,463.5046174
-11,-97,514.7178208
-9,-99,517.5462479
-7,-109,526.27417
-5,-111,529.1025971
-2,-108,528.27417
-3,-105,526.0315293
-4,-106,525.4457429
-10,-99,516.5462479
253,-151,821.3107499
243,-153,812.139177
242,-154,811.5533906
252,-152,820.7249635
254,-150,821.8965363
255,-149,822.4823228
-5,-112,530.9310242
-4,-105,525.0315293
-2,-107,527.8599564
-3,-106,526.4457429
-6,-111,529.5168107
-7,-110,528.1025971
